update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
118,604160,1613.5302002934054,397,0.03425390645861626,0.12098005597621392,0.0,0.5204687714576721,1.9458369731903076,-0.0016960660286713392,-0.0003282803805632284,9.391630726440781e-07,0.0001996706,0.03425390645861626,0.12098005597621392,0.0,0.5204687714576721
119,609280,1588.6954510142834,401,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.9458471357822418,-0.0005259910380118526,-3.9616549611309895e-05,1.7108515294239623e-06,0.00024179928,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
120,614400,1574.611603601067,404,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.9458313405513763,6.747935913153924e-07,-3.6337488268145535e-05,9.384642083887229e-07,0.0002380041,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
121,619520,1579.7525077244784,407,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.9458808541297912,0.0006044234600267373,0.00021372133269323968,4.0509474104055697e-07,0.00015046533,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
122,624640,1474.5436539312045,411,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.9458877503871919,1.2714762419818727e-06,2.029456715035849e-05,1.3342404088234615e-07,6.506396e-05,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
123,629760,1534.3933205546036,414,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.9458630859851838,0.0003201398969395086,3.152698176336344e-05,2.663935163127462e-07,0.00012252726,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
124,634880,1634.956627068312,417,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.9458203434944152,0.0004524210649833549,-6.692482056678273e-05,1.6518058622239097e-06,0.00027605504,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
125,640000,1560.0526767874599,420,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.945704048871994,0.00087841788190417,6.558590466738678e-05,9.508468860985885e-06,0.0006510865,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
126,645120,1612.289597796188,424,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.9457926452159882,6.939546801731922e-05,-5.007112567909644e-05,2.4607203528148602e-06,0.00053621485,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
127,650240,1650.88720237871,427,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.9458161413669586,0.0009566928638378158,0.00012772009849868483,5.562551820048611e-07,0.00018653432,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
128,655360,1617.936934259275,430,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721,1.9450597524642945,0.0020563863043207677,-0.0001803272242341336,9.533204115541594e-06,0.00078497047,0.023234375566244126,0.10204148862209163,0.0,0.5204687714576721
129,660480,1634.728620422411,433,0.04204101637005806,0.15274961238473048,0.0,0.7522656321525574,1.9441041111946107,0.004106886024237611,-0.0017928884826687863,0.0003520861727338342,0.003856251,0.04204101637005806,0.15274961238473048,0.0,0.7522656321525574
130,665600,1636.2762564335292,436,0.05963476672768593,0.18418791438177648,0.0,0.7522656321525574,1.9417191207408906,-0.003313848174002487,-0.0029401792184216903,0.0005921230851527071,0.0045945225,0.05963476672768593,0.18418791438177648,0.0,0.7522656321525574
131,670720,1529.378460846011,439,0.04941211044788361,0.1756696572873671,0.0,0.7522656321525574,1.9443311512470245,-0.0003952772542106686,-0.00015999205170373897,3.468771019470296e-05,0.0013064897,0.04941211044788361,0.1756696572873671,0.0,0.7522656321525574
132,675840,1489.0489741015836,443,0.06067773550748825,0.186269079246669,0.0,0.7522656321525574,1.9435032844543456,-0.0015081912220921367,-0.0014870998304104433,6.471283427345043e-05,0.0020342092,0.06067773550748825,0.186269079246669,0.0,0.7522656321525574
133,680960,1488.0263707304405,446,0.06067773550748825,0.186269079246669,0.0,0.7522656321525574,1.944225436449051,-0.004034835426136851,-0.0006618544372031465,1.1920085330530129e-05,0.0010909669,0.06067773550748825,0.186269079246669,0.0,0.7522656321525574
134,686080,1551.4072349659727,450,0.06067773550748825,0.186269079246669,0.0,0.7522656321525574,1.9453291773796082,-0.003856312343850732,-0.000633596206898801,5.192390619868092e-06,0.0004891451,0.06067773550748825,0.186269079246669,0.0,0.7522656321525574
135,691200,1384.255087506537,453,0.06067773550748825,0.186269079246669,0.0,0.7522656321525574,1.9449669122695923,-0.003809482813812792,-0.0007011098612565547,7.395106922558625e-06,0.0006484382,0.06067773550748825,0.186269079246669,0.0,0.7522656321525574
136,696320,1345.7442592682066,457,0.04766601622104645,0.17127088140068358,0.0,0.7522656321525574,1.945427656173706,-0.003536147286649793,-0.0005892695495276712,1.3417896724376988e-06,0.00025144633,0.04766601622104645,0.17127088140068358,0.0,0.7522656321525574
137,701440,1326.7902447583663,461,0.04766601622104645,0.17127088140068358,0.0,0.7522656321525574,1.94567990899086,-0.0028694118838757275,-0.0004922122257994488,8.806582329157209e-07,0.000214381,0.04766601622104645,0.17127088140068358,0.0,0.7522656321525574
138,706560,879.9497799924408,467,0.04766601622104645,0.17127088140068358,0.0,0.7522656321525574,1.945642364025116,-0.002194777177646756,-0.0006904245616169647,7.340918136833352e-06,0.00046862956,0.04766601622104645,0.17127088140068358,0.0,0.7522656321525574
139,711680,1336.955299718711,471,0.059101562947034836,0.18260240505606795,0.0,0.7522656321525574,1.9446389734745027,-0.0014357499418110819,-0.0009176682156976313,1.1135745498336292e-05,0.0011281654,0.059101562947034836,0.18260240505606795,0.0,0.7522656321525574
140,716800,1432.9302134651894,474,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574,1.9458020448684692,-0.0017583486100193114,-0.0005016543713281862,1.4709876268170774e-06,0.00027172474,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574
141,721920,937.4965312364218,480,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574,1.9458618879318237,-0.001587083435151726,-0.00016830614163154678,7.134781583317817e-07,0.00015884395,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574
142,727040,1450.4028996662055,483,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574,1.9458360552787781,-0.0019793969579041002,-0.0004277248153812252,1.0015511975325353e-06,0.00017392101,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574
143,732160,1336.3032250982742,487,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574,1.9456959903240203,-0.0012809058505808934,-0.00022157220155349933,2.1777744791506846e-06,0.00041704235,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574
144,737280,1465.3825209752597,491,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574,1.945788139104843,-0.0014607855642680078,-0.0002449451305437833,6.172851627184173e-07,0.00016842119,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574
145,742400,1575.277374164638,494,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574,1.9453580021858214,-0.0010991788090905174,-0.0003308221130282618,1.8243714151822133e-06,0.00021925432,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574
146,747520,1434.027551301349,497,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574,1.9456061184406281,-0.0015106767299585045,-0.00024175041398848406,7.762263052768503e-07,0.0001801024,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574
147,752640,1400.3459894926627,501,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574,1.945317131280899,-0.00020012563381897053,-0.0006844160932814702,3.145339876482467e-05,0.0012077844,0.059101562947034836,0.18260240505606792,0.0,0.7522656321525574
148,757760,1635.7666144309153,504,0.05981640592217445,0.18534986992692223,0.0,0.7808593511581421,1.9437325954437257,0.003244476446707267,-0.0016926228145166533,0.0003455278783576432,0.0044373106,0.05981640592217445,0.18534986992692223,0.0,0.7808593511581421
149,762880,1559.6933870022044,508,0.05981640592217445,0.18534986992692223,0.0,0.7808593511581421,1.9456278562545777,-0.004579108185134828,-0.0005920869909459725,3.6422515790945908e-06,0.00058454875,0.05981640592217445,0.18534986992692223,0.0,0.7808593511581421
150,768000,1464.6846982150216,511,0.04222265556454659,0.15416945868293683,0.0,0.7808593511581421,1.9457771480083466,-0.002553288813214749,-0.0005030151281971484,1.4990101931289245e-06,0.0002408714,0.04222265556454659,0.15416945868293683,0.0,0.7808593511581421
151,773120,1392.4882277921888,515,0.03095703050494194,0.13969990900671522,0.0,0.7808593511581421,1.9457829892635345,-8.69572131705354e-05,-0.0001465622678551881,1.674524344252859e-06,0.00025253466,0.03095703050494194,0.13969990900671522,0.0,0.7808593511581421
152,778240,1578.154593747212,518,0.03095703050494194,0.13969990900671522,0.0,0.7808593511581421,1.9456201851367951,0.0016425273846834899,0.0001347733513739513,6.592967986307486e-06,0.0005437316,0.03095703050494194,0.13969990900671522,0.0,0.7808593511581421
153,783360,1313.9366748063037,522,0.04672851487994194,0.1680489124835928,0.0,0.7808593511581421,1.943593794107437,0.0029155438802263233,-0.001654317460747734,0.00044112032192060723,0.0046229973,0.04672851487994194,0.1680489124835928,0.0,0.7808593511581421
154,788480,1426.1632304227803,525,0.04672851487994194,0.1680489124835928,0.0,0.7808593511581421,1.945577049255371,0.0018742983578704298,0.0003527027452946641,5.2853275292363834e-06,0.0005582447,0.04672851487994194,0.1680489124835928,0.0,0.7808593511581421
155,793600,1250.110763276583,530,0.04672851487994194,0.1680489124835928,0.0,0.7808593511581421,1.945506078004837,0.0006472117893281393,4.917286842101021e-05,1.7802083164042414e-06,0.00027773023,0.04672851487994194,0.1680489124835928,0.0,0.7808593511581421
156,798720,1458.75703987243,533,0.03529296815395355,0.1547498896018884,0.0,0.7808593511581421,1.9454161882400514,0.00048209750966634604,0.00017104436974477722,1.358742667889601e-06,0.00027246907,0.03529296815395355,0.1547498896018884,0.0,0.7808593511581421
157,803840,1462.4729963116117,537,0.03529296815395355,0.1547498896018884,0.0,0.7808593511581421,1.9458532154560089,0.0002821534624672495,6.960162456834951e-05,5.511741321129193e-07,0.00011654738,0.03529296815395355,0.1547498896018884,0.0,0.7808593511581421
158,808960,1107.1500205114314,541,0.03529296815395355,0.1547498896018884,0.0,0.7808593511581421,1.9455327928066253,0.0004873396654147655,8.707775878065149e-05,1.3534425107764036e-06,0.00019086117,0.03529296815395355,0.1547498896018884,0.0,0.7808593511581421
159,814080,1251.282770092535,545,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421,1.9435888826847076,0.0022308322120807135,-0.0011231557966311812,1.9954445997427682e-05,0.0018970085,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421
160,819200,1084.7843318670239,550,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421,1.9458791315555573,0.0005459958032588474,0.00012969983090442837,5.235423444105435e-07,0.0001989785,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421
161,824320,1394.9584991002694,554,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421,1.9458814322948457,0.0011143418116262183,0.00022783646127209068,7.352133152949137e-07,0.00020524797,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421
162,829440,1413.8549544290834,557,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421,1.9458873331546784,0.0006787174614146351,8.177480949598249e-05,3.8359057299430786e-07,0.00014714724,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421
163,834560,1113.677462548907,562,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421,1.9458639979362489,0.001180570208816789,9.750340967684679e-05,1.192479304279459e-06,0.00022337984,0.046558593213558194,0.1676364866317316,0.0,0.7808593511581421
164,839680,1200.099925076311,566,0.0490957036614418,0.17910621470941898,0.0,0.8823437690734863,1.9407835066318513,0.006601793174922932,-0.002454942840631702,0.00018470511386112776,0.0036848753,0.0490957036614418,0.17910621470941898,0.0,0.8823437690734863
165,844800,1303.7045512839386,570,0.07059765607118607,0.21908617829529867,0.0,0.8823437690734863,1.940431821346283,0.012840807298198342,-0.0013199736786191352,0.0002824246050295187,0.0037668194,0.07059765607118607,0.21908617829529867,0.0,0.8823437690734863
166,849920,1460.9532345138628,574,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863,1.9389274656772613,0.012585007189773022,-0.0016188395195058547,0.00032872699084691704,0.0059035528,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863
167,855040,1630.4604121197544,577,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863,1.9456433713436128,-0.01796511672437191,-0.002849556284490973,7.0232599455266605e-06,0.0008174616,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863
168,860160,1431.61272151084,580,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863,1.9456951558589934,-0.013956901989877224,-0.002484263456426561,2.4038137496518177e-06,0.00046334128,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863
169,865280,1384.1862067227423,584,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863,1.9457635581493378,-0.009822794888168573,-0.0017837614810559898,1.2296741346062844e-06,0.00029476263,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863
170,870400,1422.96759949336,588,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863,1.9455761373043061,-0.006661498709581793,-0.0012243489822139964,1.0722975838461935e-05,0.00087738066,0.11237109452486038,0.2743373859325635,0.0,0.8823437690734863
171,875520,1534.9771220550194,591,0.09659961014986038,0.26192974391673746,0.0,0.8823437690734863,1.9451364874839783,-0.0030753076542168857,-0.0007168325344537152,3.127762688563962e-05,0.0009573094,0.09659961014986038,0.26192974391673746,0.0,0.8823437690734863
172,880640,1283.5119593146023,595,0.09659961014986038,0.26192974391673746,0.0,0.8823437690734863,1.9431161522865295,0.0013606138538307278,-0.002065959731771727,0.00024165988106688018,0.0037126516,0.09659961014986038,0.26192974391673746,0.0,0.8823437690734863
173,885760,1519.0480154397287,598,0.09659961014986038,0.26192974391673746,0.0,0.8823437690734863,1.9400637865066528,0.009274687501601875,0.0026248622925777454,0.00017713076522340998,0.0039111855,0.09659961014986038,0.26192974391673746,0.0,0.8823437690734863
174,890880,1526.3013020604194,602,0.09659961014986038,0.2619297439167374,0.0,0.8823437690734863,1.9436625957489013,0.0019083542443695477,0.00017326254510408035,2.1024583361395344e-05,0.0011989734,0.09659961014986038,0.2619297439167374,0.0,0.8823437690734863
175,896000,1382.8205362164904,605,0.09659961014986038,0.26192974391673746,0.0,0.8823437690734863,1.9400325179100038,0.003481516017927788,-0.001264420671213884,0.00011824866128335998,0.0028591757,0.09659961014986038,0.26192974391673746,0.0,0.8823437690734863
176,901120,1556.638701804903,609,0.1255761742591858,0.2805210641428225,0.0,0.8823437690734863,1.9380206286907196,0.004381472851673607,-0.003037548705469817,0.00021786275938211473,0.003385026,0.1255761742591858,0.2805210641428225,0.0,0.8823437690734863
177,906240,1584.9706060442345,612,0.1366601586341858,0.2840768072132674,0.0,0.8823437690734863,1.9427567780017854,-0.010055708605796099,-0.0029702204570639878,6.286067127803108e-05,0.002102914,0.1366601586341858,0.2840768072132674,0.0,0.8823437690734863
178,911360,1556.386668096838,615,0.1366601586341858,0.2840768072132674,0.0,0.8823437690734863,1.9444267272949218,-0.02834558691829443,-0.005577038857154548,2.8612105052161495e-05,0.0017639331,0.1366601586341858,0.2840768072132674,0.0,0.8823437690734863
179,916480,1582.9385770191539,618,0.1366601586341858,0.2840768072132674,0.0,0.8823437690734863,1.9418374836444854,-0.020993011258542537,-0.0047174215200357136,7.326865852519404e-05,0.002049261,0.1366601586341858,0.2840768072132674,0.0,0.8823437690734863
180,921600,1579.0113115422967,622,0.1366601586341858,0.2840768072132674,0.0,0.8823437690734863,1.9411712825298308,-0.015699144313111903,-0.003888642106903717,0.00015008469454187435,0.0032447763,0.1366601586341858,0.2840768072132674,0.0,0.8823437690734863
181,926720,1597.7877728833969,625,0.13663086146116257,0.2839999525134153,0.0,0.8811718821525574,1.9414079785346985,-0.017528046015650035,-0.005648657237179578,0.00023453766339116556,0.0041200332,0.13663086146116257,0.2839999525134153,0.0,0.8811718821525574
182,931840,1636.9336884737877,628,0.13663086146116257,0.2839999525134153,0.0,0.8811718821525574,1.945749580860138,-0.017886502854526042,-0.003096673870459199,2.732821639028771e-06,0.0004851079,0.13663086146116257,0.2839999525134153,0.0,0.8811718821525574
183,936960,1537.977922131961,631,0.13663086146116257,0.2839999525134153,0.0,0.8811718821525574,1.9457910180091857,-0.014290111884474755,-0.0025070328963920476,1.707945085627216e-06,0.00040869685,0.13663086146116257,0.2839999525134153,0.0,0.8811718821525574
184,942080,1456.0862720225825,635,0.1151289090514183,0.2599537292185583,0.0,0.8811718821525574,1.945802390575409,-0.009531862707808614,-0.0017606729117687792,1.9221303944050305e-06,0.00033039952,0.1151289090514183,0.2599537292185583,0.0,0.8811718821525574
185,947200,1467.4166102985346,638,0.09399023652076721,0.2326428666829297,0.0,0.8811718821525574,1.9458299696445465,-0.008526280522346497,-0.0014706138579640537,1.2882735063612926e-06,0.00025262655,0.09399023652076721,0.2326428666829297,0.0,0.8811718821525574
186,952320,1559.9060402782065,642,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574,1.9458474576473237,-0.0058021299773827195,-0.0011180917674209923,1.337859737304825e-06,0.00027071373,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574
187,957440,1585.8443450353907,645,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574,1.9458711922168732,-0.004293923312798142,-0.000747538689756766,6.109938027520912e-07,0.00015013346,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574
188,962560,1517.4875951952479,648,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574,1.9458685576915742,-0.0029440395184792576,-0.0005325442485627718,6.345719754108359e-07,0.00015763172,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574
189,967680,1627.4107065721673,651,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574,1.9458751022815703,-0.0017998047755099834,-0.000343414161761757,5.156156916541477e-07,0.00015705798,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574
190,972800,1577.6532715598705,655,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574,1.9458701074123383,-0.0016745482163969428,-0.0002899488878028933,4.838256799644114e-07,0.00015808355,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574
191,977920,1658.557870826436,658,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574,1.945777529478073,-0.0007264042578754015,-0.0001275295763662143,1.039242673073204e-06,0.00023481289,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574
192,983040,1634.010914439037,661,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574,1.9446122705936433,0.0023401160375215112,-0.0007390790025965544,4.8455922501489114e-05,0.0015718996,0.07335547059774399,0.20135565630283708,0.0,0.8811718821525574
193,988160,1507.7656652428616,664,0.08922070562839508,0.21916436385061772,0.0,0.8811718821525574,1.9434755563735961,9.95444759610109e-05,-0.0012706603643891866,4.4772148555694e-05,0.0020461811,0.08922070562839508,0.21916436385061772,0.0,0.8811718821525574
194,993280,1516.5465835105535,668,0.07558203339576722,0.20697867936546904,0.0,0.8811718821525574,1.9430375277996064,0.0008008354343473911,-0.00012245670732227154,3.1607924222498694e-05,0.0014702539,0.07558203339576722,0.20697867936546904,0.0,0.8811718821525574
195,998400,1589.0128473869363,671,0.07558203339576722,0.20697867936546904,0.0,0.8811718821525574,1.9431875884532928,0.004581499448977411,0.00038885745416337156,1.082416528106478e-05,0.0008551253,0.07558203339576722,0.20697867936546904,0.0,0.8811718821525574
196,1003520,1529.425732764309,674,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574,1.9440692007541656,0.006285770586691797,0.0013446667726384476,1.1968432681896957e-05,0.0012754825,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574
197,1008640,1480.7815828120736,678,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574,1.9443970501422883,0.0039052464533597233,0.0006870326455100439,2.0155350966888363e-06,0.00044378414,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574
198,1013760,1539.959582834501,681,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574,1.9448756098747253,0.0037995172431692483,0.0006102963438024744,1.4169836319410934e-06,0.00030861192,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574
199,1018880,1460.1505050969329,685,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574,1.9451289415359496,0.004469667503144592,0.0008475885944790207,6.023205790484098e-06,0.000518875,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574
200,1024000,1530.8581275427318,688,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574,1.9452510058879853,0.0046888296492397785,0.0011496716615511104,5.73808852664115e-06,0.00063879916,0.03789453208446503,0.1674629179508658,0.0,0.8811718821525574
201,1029120,1589.5391818655403,691,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437,1.945890873670578,0.0034279019688256084,0.0005791543546365574,2.3809958733522761e-07,0.000106688356,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437
202,1034240,1548.3298516375073,694,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437,1.9458877742290497,0.0031045168521814047,0.0004904368339339271,5.569757128398578e-07,0.00012073592,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437
203,1039360,1579.1919873063619,698,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437,1.9458665788173675,0.0028552949777804317,0.0005376692963181995,3.7628979541182164e-07,0.00013322284,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437
204,1044480,1549.5143023964945,701,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437,1.9457148253917693,0.002735529199708253,0.0004031269927509129,8.658082435886171e-07,0.00016987967,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437
205,1049600,1556.2478249504625,704,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437,1.9451230764389038,0.00308238627621904,0.0003495464203297161,1.6727803824778675e-06,0.0002229156,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437
206,1054720,1637.6974264046728,707,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437,1.944949245452881,0.0034686601837165655,0.0006878713640617207,1.3523996585718122e-06,0.00027599774,0.01586523503065109,0.09907836101053623,0.0,0.6346094012260437
207,1059840,1632.4542804797497,711,0.027464844286441803,0.12122684119828606,0.0,0.6346094012260437,1.9445712625980378,0.003518429200630635,-0.0006312177763902582,4.61955945183945e-05,0.0012742863,0.027464844286441803,0.12122684119828606,0.0,0.6346094012260437
208,1064960,1631.3438950012735,714,0.027464844286441803,0.12122684119828606,0.0,0.6346094012260437,1.9452634811401368,0.0020677846390753985,0.0005078333844721783,8.550574077048622e-06,0.00056500296,0.027464844286441803,0.12122684119828606,0.0,0.6346094012260437
209,1070080,1643.3886434437056,717,0.0461894541978836,0.16535186625170326,0.0,0.7489843964576721,1.9437769949436188,0.004745477699907496,-0.0021152556410015677,0.0005707114014512626,0.003791517,0.0461894541978836,0.16535186625170326,0.0,0.7489843964576721
210,1075200,1608.2555158903594,720,0.05622461065649986,0.17418861361897583,0.0,0.7489843964576721,1.9430010318756104,-0.0012653165438678115,-0.0016926772608712782,0.0002804574703986873,0.0034182991,0.05622461065649986,0.17418861361897583,0.0,0.7489843964576721
211,1080320,1507.5395790945524,723,0.05622461065649986,0.17418861361897583,0.0,0.7489843964576721,1.9443756639957428,-0.00041474549980193844,-0.0009159640462712559,5.6978342672664437e-05,0.0015920462,0.05622461065649986,0.17418861361897583,0.0,0.7489843964576721
212,1085440,1542.1546409046725,727,0.04035937562584877,0.14766778069015443,0.0,0.7489843964576721,1.9452620923519135,0.00043945017459918746,-0.00014222451354726218,2.4966479350041483e-05,0.0010791678,0.04035937562584877,0.14766778069015443,0.0,0.7489843964576721
213,1090560,1614.4587804296787,730,0.04035937562584877,0.14766778069015446,0.0,0.7489843964576721,1.9444936037063598,0.0014378341875271872,0.0002105644123730599,1.6930140577642306e-05,0.0009083719,0.04035937562584877,0.14766778069015446,0.0,0.7489843964576721
214,1095680,1640.2017291638565,733,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721,1.9437321841716766,0.003501717682229355,-0.0011917466638806217,0.0003121094489870302,0.0025094438,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721
215,1100800,1578.9047368752683,736,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721,1.9454197525978087,-0.0016012954321922735,-0.00019777196739596549,9.633720617330255e-06,0.00059988425,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721
216,1105920,1587.7171403632487,740,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721,1.9456946671009063,0.0006275512853790132,3.277382456872147e-05,7.757326795854168e-06,0.00048869575,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721
217,1111040,1645.36107541772,743,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721,1.9456287384033204,0.0005494138415087946,0.00010424912197777303,3.1956252371401208e-06,0.00032867695,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721
218,1116160,1644.6445851952676,746,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721,1.9456175327301026,0.0008814625572995283,0.00013311225006873428,1.146518411587749e-06,0.0001953087,0.05444921925663948,0.16855528149189405,0.0,0.7489843964576721
219,1121280,1637.373768195669,749,0.06574414148926735,0.17932183075675115,0.0,0.7489843964576721,1.9434549987316132,0.002409102878300473,-0.0011222627897950587,0.0002482999711901357,0.0019956268,0.06574414148926735,0.17932183075675115,0.0,0.7489843964576721
220,1126400,1342.8171323635713,753,0.06574414148926735,0.17932183075675115,0.0,0.7489843964576721,1.9453681409358978,0.003233804786577821,0.0005454543621453922,8.605649361470568e-06,0.000549899,0.06574414148926735,0.17932183075675115,0.0,0.7489843964576721
221,1131520,816.1929536642117,759,0.06574414148926735,0.17932183075675115,0.0,0.7489843964576721,1.9457261443138123,0.0019030087802093475,0.00023558497578051173,2.219148115045755e-06,0.0002864802,0.06574414148926735,0.17932183075675115,0.0,0.7489843964576721
222,1136640,1182.0284555358242,763,0.09913867190480233,0.22423357394469556,0.0,0.8307812213897705,1.9417271614074707,0.005747042804432567,-0.003448616905734525,0.000779398557915556,0.004783542,0.09913867190480233,0.22423357394469556,0.0,0.8307812213897705
223,1141760,1078.1371195019294,768,0.09913867190480233,0.22423357394469556,0.0,0.8307812213897705,1.9455094397068025,-0.0012307504992350004,-0.0004605203721439466,1.4836165701126446e-05,0.0006164644,0.09913867190480233,0.22423357394469556,0.0,0.8307812213897705
224,1146880,1622.1956182633046,771,0.09913867190480233,0.22423357394469556,0.0,0.8307812213897705,1.945429080724716,0.0009706977223686408,2.2503966829390264e-05,1.635165724565013e-05,0.00084645115,0.09913867190480233,0.22423357394469556,0.0,0.8307812213897705
225,1152000,1618.3614912792825,774,0.09913867190480233,0.22423357394469556,0.0,0.8307812213897705,1.9457456290721893,0.0014067225056351162,0.00037275315889928606,5.735933598316478e-06,0.0004274027,0.09913867190480233,0.22423357394469556,0.0,0.8307812213897705
226,1157120,920.526376207056,780,0.08753906264901161,0.21694249714177877,0.0,0.8307812213897705,1.9457224667072297,0.001090598620066885,0.0003318661376397358,3.524109797581332e-06,0.00035953772,0.08753906264901161,0.21694249714177877,0.0,0.8307812213897705
227,1162240,1113.1272146411218,785,0.08753906264901161,0.21694249714177877,0.0,0.8307812213897705,1.9456995964050292,0.0026472877245396374,0.00039076108805602416,2.118717722510155e-06,0.00023025593,0.08753906264901161,0.21694249714177877,0.0,0.8307812213897705
