update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,759.2619698251616,2,0.0,0.0,0,0,0.0,0.0,0,0,1.9457191824913025,0.0011716446606442332,0.00020911418323521502,3.769100338502085e-07,0.0003102747,0.0,0.0,0,0
2,4096,1382.7266018019689,4,0.0,0.0,0,0,0.0,0.0,0,0,1.945841059088707,0.0008850515150697902,0.00012836123369197594,3.0454803123802776e-07,0.000207581,0.0,0.0,0,0
3,6144,1412.04203084423,5,0.0,0.0,0,0,0.0,0.0,0,0,1.945844441652298,0.0006465417536674067,0.00014049720448383596,2.2915344821683448e-07,0.00011946699,0.0,0.0,0,0
4,8192,1360.9535480360846,7,0.0,0.0,0,0,0.0,0.0,0,0,1.9458430707454681,0.00047346551582450047,9.764298647496616e-05,2.0068359951608272e-07,0.0001292071,0.0,0.0,0,0
5,10240,1286.4687604367257,8,0.0,0.0,0,0,0.0,0.0,0,0,1.945839986205101,0.0005383906391216442,7.478789211745607e-05,1.919710701514532e-07,0.0001271852,0.0,0.0,0,0
6,12288,1314.2364086036475,10,0.0,0.0,0,0,0.0,0.0,0,0,1.9458457380533218,0.0005134166749485303,0.00010187662246607943,1.5370541817105732e-07,0.00013380952,0.0,0.0,0,0
7,14336,1362.8030918572767,11,0.0,0.0,0,0,0.0,0.0,0,0,1.9458564221858978,0.00036411067412700504,7.477205053874059e-05,1.5733546820939637e-07,0.000101575104,0.0,0.0,0,0
8,16384,1466.5906888367697,13,0.0,0.0,0,0,0.0,0.0,0,0,1.9458517879247665,0.0004979778968845494,7.947507037897594e-05,1.624623138241077e-07,0.00023143875,0.0,0.0,0,0
9,18432,1266.677931485916,14,0.0,0.0,0,0,0.0,0.0,0,0,1.9458607882261276,0.00018901195289799944,3.5443115166344796e-05,1.2250066472319077e-07,0.00013135998,0.0,0.0,0,0
10,20480,1386.7806976092784,16,0.0,0.0,0,0,0.0,0.0,0,0,1.9458617269992828,7.047096642054385e-05,4.283220846446056e-06,1.292219886650514e-07,0.00022782355,0.0,0.0,0,0
11,22528,1438.3074578902565,17,0.0,0.0,0,0,0.0,0.0,0,0,1.9458549320697784,0.0002120103563356679,4.9788493697633385e-05,1.3711765678436905e-07,0.00017913856,0.0,0.0,0,0
12,24576,1452.2547893073333,19,0.0,0.0,0,0,0.0,0.0,0,0,1.9458612501621246,0.00023758202041790355,2.643891741627158e-05,1.196213954557379e-07,0.000116791525,0.0,0.0,0,0
13,26624,1274.4961572683853,20,0.0,0.0,0,0,0.0,0.0,0,0,1.9458662569522858,0.00034670307559281355,6.666885838058079e-05,1.3037826196438118e-07,0.00022041105,0.0,0.0,0,0
14,28672,1333.5146438565102,22,0.0,0.0,0,0,0.0,0.0,0,0,1.9458665549755096,0.00032372625355492346,7.082981665007537e-05,1.018352078219209e-07,8.5942505e-05,0.0,0.0,0,0
15,30720,1445.0229501335436,23,0.0,0.0,0,0,0.0,0.0,0,0,1.9458655714988708,0.00028294636285863817,5.675878901456599e-05,1.0824916429896803e-07,8.273132e-05,0.0,0.0,0,0
16,32768,1436.5342355974221,25,0.0,0.0,0,0,0.0,0.0,0,0,1.945870354771614,0.0003653070525615476,6.339338096950087e-05,1.698839895425408e-07,0.00039163302,0.0,0.0,0,0
17,34816,1261.3731262629428,26,0.0,0.0,0,0,0.0,0.0,0,0,1.9458679407835007,0.00018919847570941783,2.051338287856197e-05,1.43843169375657e-07,0.00023348778,0.0,0.0,0,0
18,36864,1339.90321301566,28,0.0,0.0,0,0,0.0,0.0,0,0,1.9458702206611633,0.00035571548141888343,6.83168186697003e-05,1.1856975401514092e-07,0.00024357074,0.0,0.0,0,0
19,38912,1427.3349844462505,29,0.0,0.0,0,0,0.0,0.0,0,0,1.9458705931901932,0.00035816636591334827,7.93531125964364e-05,1.0203121014740191e-07,8.255671e-05,0.0,0.0,0,0
20,40960,1432.4178116091093,31,0.0,0.0,0.0,0.0,2560.0,0.0,2560.0,2560.0,1.9458715170621872,0.00037037655420135707,0.00014173677755024983,9.408120060783176e-08,7.868401e-05,0.0,0.0,0.0,0.0
21,43008,1267.0190931938725,32,0.0,0.0,0.0,0.0,2560.0,0.0,2560.0,2560.0,1.945877194404602,0.00039084958189050667,5.536833941732766e-05,7.893875952902363e-08,0.00013604327,0.0,0.0,0.0,0.0
22,45056,1373.7220157181223,34,0.0,0.0,0.0,0.0,2560.0,0.0,2560.0,2560.0,1.9458760470151901,0.000318711225190782,6.344701705529587e-05,1.0647476855751847e-07,0.00023396254,0.0,0.0,0.0,0.0
